,avg_aT,avg_ax,avg_ay,avg_az,max_aT,max_ax,max_ay,max_az
0,6.065723943661973,0.11763126760563379,-0.9956645070422525,0.8859278873239431,53.299,39.7942,10.4723,30.3423
1,8.535080428954432,0.3523410187667561,-0.8341600536193027,-0.1731973190348529,68.737,15.9082,28.28,67.5147
2,7.149871148459386,0.1462843137254903,-0.35051260504201676,-0.9293820728291313,57.026,17.6321,31.0192,30.813
3,6.0375067024128715,-0.22560750670241264,-0.7165780160857906,-0.49320938337801634,61.364,25.353,11.3557,14.1086
4,7.5817605633802785,0.5717194366197182,-0.5232453521126762,-0.9210884507042263,57.096000000000004,22.972,28.1065,30.904
5,9.136852150537635,0.8884163978494626,-1.4949540322580634,0.4048013440860215,85.859,45.0393,14.3639,72.6877
6,7.322473389355743,0.5282896358543413,-0.34446050420168034,-0.9162028011204488,56.242,11.4752,33.4193,31.2942
7,5.344203753351203,-0.0742477211796245,-0.7163608579088477,-0.341354691689008,20.457,12.739,6.5776,9.593
8,10.578660112359556,2.235908426966292,-2.3082396067415747,0.23454241573033674,65.333,38.1806,24.0137,40.1871
9,4.965831099195711,-0.2887487935656837,-0.89307399463807,-0.29691528150134006,14.263,7.8382,6.259,12.93
10,8.632767507002805,0.5660563025210086,-1.1572215686274503,-0.6984176470588233,39.04,19.6531,24.1256,30.6873
11,5.290085790884716,-0.23145040214477236,-0.753960321715818,-0.34968981233243956,18.932000000000002,9.7219,6.3992,18.164
12,7.409430985915492,0.3306859154929578,-1.49018929577465,-0.7089721126760569,62.922,25.9926,21.1995,30.8703
13,5.218134048257372,-0.43850938337801576,-1.0289152815013412,-0.2500750670241286,16.561,8.2088,6.5771,15.4678
14,8.746567415730327,0.8750367977528095,-1.5027432584269662,-0.43876292134831396,47.611999999999995,34.5371,32.2348,29.9323
15,6.247648793565685,-0.3087758713136727,-1.2962099195710444,-0.35289973190348545,19.852999999999998,7.7422,4.1313,16.3458
16,8.390080555555551,0.7557947222222223,-0.8582374999999994,-0.45561416666666615,62.873000000000005,29.3866,24.1061,30.677
17,5.901506702412865,-0.15423994638069735,-1.0102769436997323,-0.15578579088471853,21.845,6.3577,7.3946,21.0038
18,7.351966292134829,0.6711044943820225,-1.3590033707865177,-0.7558061797752819,46.922,11.4649,32.2061,30.1965
19,5.430139410187661,0.0507737265415548,-0.8102847184986588,-0.19889812332439688,20.164,9.653,4.3804,19.3306
20,7.355800561797747,0.8589297752808985,-1.2319848314606738,-0.7092070224719099,36.559,28.2139,29.0706,30.3586
21,2.862815013404824,-0.6983997319034848,-0.46608391420911527,-0.7454766756032168,33.874,3.4693,10.6219,9.1074
22,6.872183098591544,0.4442138028169017,-1.0422532394366195,1.1057994366197177,31.497,7.4511,11.4552,29.3152
23,5.593962566844915,-0.4187791443850265,-0.8070542780748662,-0.25521470588235307,16.394000000000002,9.3601,5.6995,15.3442
24,8.493405027932956,1.7759519553072622,-1.0570237430167595,-0.312746368715084,53.28,28.6703,33.1811,31.331
25,5.265348525469161,-0.08499865951742613,-0.7296469168900809,-0.3954072386058983,18.56,12.2965,6.3671,14.3149
26,5.77675910364145,0.5286386554621848,-0.4495960784313724,0.07969187675069984,48.701,27.134,11.9759,29.4237
27,5.164198391420912,0.10287158176943695,-0.7927552278820373,-0.003982037533512076,16.627,9.552,5.4162,15.041
28,5.942997159090914,0.41410056818181806,-1.2756164772727274,0.37981562500000066,34.952,11.8384,9.557,29.7971
29,4.884479892761397,-0.5029431635388736,-0.9314069705093829,-0.1058477211796245,26.587,15.218,7.6572,16.8699
30,7.679708683473394,0.36873669467787096,-1.4051492997198882,-0.01107703081232506,42.611999999999995,32.445,11.0975,29.5273
31,7.900331536388148,1.061697843665768,-0.9337485175202151,0.44624231805929837,52.104,10.6726,24.509,44.34
32,7.923086834733888,0.9815974789915974,0.41129747899159663,-0.3405047619047624,46.67100000000001,20.1399,25.2116,30.9773
33,5.1659811320754745,-0.44361698113207554,-0.9277803234501353,-0.6975431266846358,18.675,5.3333,5.194,15.4156
34,8.809773109243697,0.7085985994397762,0.06487254901960754,-0.09496106442577047,49.571000000000005,25.9553,31.2663,31.4929
35,5.181932614555254,-0.4209479784366579,-0.7919460916442047,-0.30412695417789765,16.096,7.9756,8.9536,15.3955
36,9.974639889196675,0.9920988919667596,-0.4593952908587261,-0.6441454293628804,53.541000000000004,41.2038,33.7198,32.274
37,5.308601604278073,-0.1850029411764712,-0.5590796791443847,-0.8833352941176463,19.317,11.5947,7.6515,13.163
